Area,Year,Population,Yearly_Growth_Pct,Growth_Shift,Is_Anomaly
Aura,2009,3840,-0.0031152647975077,-0.0107009305050672,False
Aura,2010,3911,0.0184895833333333,0.0216048481308411,False
Aura,2011,3975,0.0163641012528765,-0.0021254820804568,False
Aura,2012,3971,-0.0010062893081761,-0.0173703905610527,False
Aura,2013,3962,-0.0022664316293125,-0.0012601423211363,False
Aura,2014,3982,0.0050479555779909,0.0073143872073034,False
Aura,2015,3986,0.0010045203415369,-0.004043435236454,False
Aura,2016,3984,-0.0005017561465128,-0.0015062764880497,False
Aura,2017,3991,0.0017570281124497,0.0022587842589625,False
Aura,2018,3984,-0.0017539463793535,-0.0035109744918032,False
Aura,2019,3941,-0.010793172690763,-0.0090392263114095,False
Aura,2020,3959,0.0045673686881502,0.0153605413789132,False
Aura,2021,3955,-0.001010356150543,-0.0055777248386932,False
Aura,2022,3965,0.0025284450063212,0.0035388011568642,False
Aura,2023,3961,-0.0010088272383353,-0.0035372722446566,False
Aura,2024,3966,0.0012623074981066,0.002271134736442,False
Aura,2025,3937,-0.0073121533030761,-0.0085744608011827,False
Brändö,1990,529,,,False
Brändö,1991,532,0.0056710775047259,,False
Brändö,1992,536,0.0075187969924812,0.0018477194877553,False
Brändö,1993,538,0.0037313432835821,-0.0037874537088991,False
Brändö,1994,546,0.0148698884758364,0.0111385451922543,False
Brändö,1995,548,0.0036630036630036,-0.0112068848128328,False
Brändö,1996,534,-0.0255474452554744,-0.0292104489184781,True
Brändö,1997,538,0.0074906367041198,0.0330380819595943,True
Brändö,1998,525,-0.0241635687732342,-0.031654205477354,True
Brändö,1999,517,-0.0152380952380952,0.0089254735351389,False
Brändö,2000,514,-0.0058027079303675,0.0094353873077277,False
Brändö,2001,501,-0.0252918287937743,-0.0194891208634068,False
Brändö,2002,502,0.0019960079840319,0.0272878367778063,True
Brändö,2003,515,0.0258964143426294,0.0239004063585974,False
Brändö,2004,516,0.0019417475728156,-0.0239546667698138,False
Brändö,2005,519,0.0058139534883721,0.0038722059155564,False
Brändö,2006,520,0.0019267822736031,-0.003887171214769,False
Brändö,2007,510,-0.0192307692307692,-0.0211575515043723,False
Brändö,2008,518,0.0156862745098038,0.0349170437405731,True
Brändö,2009,498,-0.0386100386100386,-0.0542963131198425,True
Brändö,2010,488,-0.0200803212851405,0.018529717324898,False
Brändö,2011,480,-0.0163934426229508,0.0036868786621897,False
Brändö,2012,476,-0.0083333333333333,0.0080601092896175,False
Brändö,2013,475,-0.0021008403361344,0.0062324929971988,False
Brändö,2014,474,-0.0021052631578947,-4.422821760274864e-06,False
Brändö,2015,470,-0.0084388185654008,-0.0063335554075061,False
Brändö,2016,471,0.0021276595744681,0.0105664781398689,False
Brändö,2017,452,-0.0403397027600849,-0.042467362334553,True
Brändö,2018,449,-0.0066371681415928,0.033702534618492,True
Brändö,2019,445,-0.0089086859688195,-0.0022715178272266,False
Brändö,2020,449,0.0089887640449437,0.0178974500137633,False
Brändö,2021,449,0.0,-0.0089887640449437,False
Brändö,2022,450,0.0022271714922048,0.0022271714922048,False
Brändö,2023,436,-0.031111111111111,-0.0333382826033159,True
Brändö,2024,430,-0.0137614678899082,0.0173496432212028,False
Brändö,2025,430,0.0,0.0137614678899082,False
EVK01 Uudenmaan elinvoimakeskus,1990,1232236,,,False
EVK01 Uudenmaan elinvoimakeskus,1991,1248072,0.0128514343031691,,False
EVK01 Uudenmaan elinvoimakeskus,1992,1261807,0.0110049740720086,-0.0018464602311605,False
EVK01 Uudenmaan elinvoimakeskus,1993,1277609,0.0125233098247197,0.001518335752711,False
EVK01 Uudenmaan elinvoimakeskus,1994,1293573,0.0124952156724005,-2.8094152319191323e-05,False
EVK01 Uudenmaan elinvoimakeskus,1995,1310680,0.0132246112125098,0.0007293955401093,False
EVK01 Uudenmaan elinvoimakeskus,1996,1327243,0.0126369518112734,-0.0005876594012363,False
EVK01 Uudenmaan elinvoimakeskus,1997,1344989,0.0133705734368159,0.0007336216255424,False
EVK01 Uudenmaan elinvoimakeskus,1998,1362634,0.0131190664012865,-0.0002515070355293,False
EVK01 Uudenmaan elinvoimakeskus,1999,1379712,0.012533079315502,-0.0005859870857845,False
EVK01 Uudenmaan elinvoimakeskus,2000,1394199,0.0105000173949345,-0.0020330619205675,False
EVK01 Uudenmaan elinvoimakeskus,2001,1408525,0.0102754341381681,-0.0002245832567664,False
EVK01 Uudenmaan elinvoimakeskus,2002,1419938,0.0081028025771641,-0.002172631561004,False
EVK01 Uudenmaan elinvoimakeskus,2003,1429869,0.0069939673422361,-0.0011088352349279,False
EVK01 Uudenmaan elinvoimakeskus,2004,1439400,0.0066656455941069,-0.0003283217481291,False
EVK01 Uudenmaan elinvoimakeskus,2005,1452083,0.0088113102681672,0.0021456646740602,False
EVK01 Uudenmaan elinvoimakeskus,2006,1467453,0.0105847943953616,0.0017734841271943,False
EVK01 Uudenmaan elinvoimakeskus,2007,1483719,0.0110845117356399,0.0004997173402783,False
EVK01 Uudenmaan elinvoimakeskus,2008,1501511,0.0119914889544447,0.0009069772188048,False
EVK01 Uudenmaan elinvoimakeskus,2009,1517542,0.0106765784599647,-0.00131491049448,False
EVK01 Uudenmaan elinvoimakeskus,2010,1532309,0.0097308674158607,-0.000945711044104,False
